Date_Time_Absolute_dmy_hmsf,Date_dmy,Time_Absolute_hms,Time_Absolute_f,Time_Relative_hmsf,Time_Relative_hms,Time_Relative_f,Time_Relative_sf,Duration_sf,Result_Container,Observation,Event_Log,Subject,Behavior,Modifier_1,Event_Type,Comment
15-09-2019 21:28:07.502,15-09-2019,21:28:06,502,00:29:01.040,00:29:01,40,1741.04,0,Results,A3G4 (WIMP),Event log,e6,Impatient behavior,,State stop,
15-09-2019 21:28:08.462,15-09-2019,21:28:08,462,00:29:02.000,00:29:02,0,1742,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State stop,
15-09-2019 21:28:09.222,15-09-2019,21:28:09,222,00:29:02.760,00:29:02,760,1742.76,2,Results,A3G4 (WIMP),Event log,e5,Desengagement,No idea,State start,
15-09-2019 21:28:11.222,15-09-2019,21:28:11,222,00:29:04.760,00:29:04,760,1744.76,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,No idea,State stop,
15-09-2019 21:28:12.102,15-09-2019,21:28:12,102,00:29:05.640,00:29:05,640,1745.64,7.48,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State start,
15-09-2019 21:28:19.582,15-09-2019,21:28:19,582,00:29:13.120,00:29:13,120,1753.12,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State stop,
15-09-2019 21:28:19.982,15-09-2019,21:28:19,982,00:29:13.520,00:29:13,520,1753.52,2,Results,A3G4 (WIMP),Event log,e2,Desengagement,No idea,State start,
15-09-2019 21:28:21.982,15-09-2019,21:28:20,982,00:29:15.520,00:29:15,520,1755.52,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,No idea,State stop,
15-09-2019 21:28:24.902,15-09-2019,21:28:24,902,00:29:18.440,00:29:18,440,1758.44,6.8,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State start,
15-09-2019 21:28:28.622,15-09-2019,21:28:27,622,00:29:22.160,00:29:22,160,1762.16,0.4,Results,A3G4 (WIMP),Event log,e6,Physical,Other(s) related,State start,
15-09-2019 21:28:29.022,15-09-2019,21:28:28,22,00:29:22.560,00:29:22,560,1762.56,0,Results,A3G4 (WIMP),Event log,e6,Physical,Other(s) related,State stop,
15-09-2019 21:28:29.022,15-09-2019,21:28:28,22,00:29:22.560,00:29:22,560,1762.56,1.2,Results,A3G4 (WIMP),Event log,e6,Physical,Other(s) related,State start,
15-09-2019 21:28:30.222,15-09-2019,21:28:30,222,00:29:23.760,00:29:23,760,1763.76,0,Results,A3G4 (WIMP),Event log,e6,Physical,Other(s) related,State stop,
15-09-2019 21:28:31.702,15-09-2019,21:28:31,702,00:29:25.240,00:29:25,240,1765.24,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State stop,
15-09-2019 21:28:32.102,15-09-2019,21:28:32,102,00:29:25.640,00:29:25,640,1765.64,13.4,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State start,
15-09-2019 21:28:33.342,15-09-2019,21:28:33,342,00:29:26.880,00:29:26,880,1766.88,7.84,Results,A3G4 (WIMP),Event log,e6,Desengagement,No idea,State start,
15-09-2019 21:28:33.782,15-09-2019,21:28:33,782,00:29:27.320,00:29:27,320,1767.32,4.12,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State start,
15-09-2019 21:28:33.942,15-09-2019,21:28:33,942,00:29:27.480,00:29:27,480,1767.48,6.04,Results,A3G4 (WIMP),Event log,e2,Desengagement,Adult related,State start,
15-09-2019 21:28:33.982,15-09-2019,21:28:33,982,00:29:27.520,00:29:27,520,1767.52,6,Results,A3G4 (WIMP),Event log,e4,Desengagement,Adult related,State start,
15-09-2019 21:28:35.982,15-09-2019,21:28:34,982,00:29:29.520,00:29:29,520,1769.52,2.8,Results,A3G4 (WIMP),Event log,e5,Desengagement,Adult related,State start,
15-09-2019 21:28:37.902,15-09-2019,21:28:36,902,00:29:31.440,00:29:31,440,1771.44,0,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State stop,
15-09-2019 21:28:38.782,15-09-2019,21:28:38,782,00:29:32.320,00:29:32,320,1772.32,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,Adult related,State stop,
15-09-2019 21:28:39.982,15-09-2019,21:28:39,982,00:29:33.520,00:29:33,520,1773.52,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Adult related,State stop,
15-09-2019 21:28:39.982,15-09-2019,21:28:39,982,00:29:33.520,00:29:33,520,1773.52,0,Results,A3G4 (WIMP),Event log,e4,Desengagement,Adult related,State stop,
15-09-2019 21:28:41.182,15-09-2019,21:28:41,182,00:29:34.720,00:29:34,720,1774.72,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,No idea,State stop,
15-09-2019 21:28:43.382,15-09-2019,21:28:42,382,00:29:36.920,00:29:36,920,1776.92,3.32,Results,A3G4 (WIMP),Event log,e4,Desengagement,Adult related,State start,
15-09-2019 21:28:45.502,15-09-2019,21:28:45,502,00:29:39.040,00:29:39,40,1779.04,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State stop,
15-09-2019 21:28:46.702,15-09-2019,21:28:46,702,00:29:40.240,00:29:40,240,1780.24,0,Results,A3G4 (WIMP),Event log,e4,Desengagement,Adult related,State stop,
15-09-2019 21:28:52.942,15-09-2019,21:28:51,942,00:29:46.480,00:29:46,480,1786.48,1.96,Results,A3G4 (WIMP),Event log,e4,Desengagement,No idea,State start,
15-09-2019 21:28:54.902,15-09-2019,21:28:54,902,00:29:48.440,00:29:48,440,1788.44,0,Results,A3G4 (WIMP),Event log,e4,Desengagement,No idea,State stop,
15-09-2019 21:28:55.702,15-09-2019,21:28:55,702,00:29:49.240,00:29:49,240,1789.24,2.88,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State start,
15-09-2019 21:28:56.102,15-09-2019,21:28:56,102,00:29:49.640,00:29:49,640,1789.64,2.44,Results,A3G4 (WIMP),Event log,e4,Desengagement,Other(s) related,State start,
15-09-2019 21:28:56.502,15-09-2019,21:28:56,502,00:29:50.040,00:29:50,40,1790.04,2.08,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State start,
15-09-2019 21:28:58.502,15-09-2019,21:28:57,502,00:29:52.040,00:29:52,40,1792.04,2.88,Results,A3G4 (WIMP),Event log,e5,Desengagement,Adult related,State start,
15-09-2019 21:28:58.542,15-09-2019,21:28:57,542,00:29:52.080,00:29:52,80,1792.08,0,Results,A3G4 (WIMP),Event log,e4,Desengagement,Other(s) related,State stop,
15-09-2019 21:28:58.582,15-09-2019,21:28:57,582,00:29:52.120,00:29:52,120,1792.12,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State stop,
15-09-2019 21:28:58.582,15-09-2019,21:28:57,582,00:29:52.120,00:29:52,120,1792.12,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State stop,
15-09-2019 21:29:01.382,15-09-2019,21:29:01,382,00:29:54.920,00:29:54,920,1794.92,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,Adult related,State stop,
15-09-2019 21:29:05.502,15-09-2019,21:29:04,502,00:29:59.040,00:29:59,40,1799.04,1.2,Results,A3G4 (WIMP),Event log,e2,Desengagement,Adult related,State start,
15-09-2019 21:29:06.542,15-09-2019,21:29:05,542,00:30:00.080,00:30:00,80,1800.08,4.36,Results,A3G4 (WIMP),Event log,e6,Desengagement,Adult related,State start,
15-09-2019 21:29:06.582,15-09-2019,21:29:05,582,00:30:00.120,00:30:00,120,1800.12,5.2,Results,A3G4 (WIMP),Event log,e1,Desengagement,Adult related,State start,
15-09-2019 21:29:06.702,15-09-2019,21:29:05,702,00:30:00.240,00:30:00,240,1800.24,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Adult related,State stop,
15-09-2019 21:29:09.942,15-09-2019,21:29:09,942,00:30:03.480,00:30:03,480,1803.48,55.28,Results,A3G4 (WIMP),Event log,e5,Desengagement,Other(s) related,State start,
15-09-2019 21:29:09.982,15-09-2019,21:29:09,982,00:30:03.520,00:30:03,520,1803.52,55.24,Results,A3G4 (WIMP),Event log,e3,Desengagement,Other(s) related,State start,
15-09-2019 21:29:10.902,15-09-2019,21:29:10,902,00:30:04.440,00:30:04,440,1804.44,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Adult related,State stop,
15-09-2019 21:29:11.782,15-09-2019,21:29:11,782,00:30:05.320,00:30:05,320,1805.32,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Adult related,State stop,
15-09-2019 21:29:13.022,15-09-2019,21:29:12,22,00:30:06.560,00:30:06,560,1806.56,5.8,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State start,
15-09-2019 21:29:14.302,15-09-2019,21:29:13,302,00:30:07.840,00:30:07,840,1807.84,4.52,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State start,
15-09-2019 21:29:18.822,15-09-2019,21:29:18,822,00:30:12.360,00:30:12,360,1812.36,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State stop,
15-09-2019 21:29:18.822,15-09-2019,21:29:18,822,00:30:12.360,00:30:12,360,1812.36,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State stop,
15-09-2019 21:29:19.702,15-09-2019,21:29:18,702,00:30:13.240,00:30:13,240,1813.24,45.52,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State start,
15-09-2019 21:29:19.742,15-09-2019,21:29:18,742,00:30:13.280,00:30:13,280,1813.28,45.48,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State start,
15-09-2019 21:29:30.142,15-09-2019,21:29:30,142,00:30:23.680,00:30:23,680,1823.68,17.04,Results,A3G4 (WIMP),Event log,e4,Desengagement,Other(s) related,State start,
15-09-2019 21:29:30.182,15-09-2019,21:29:30,182,00:30:23.720,00:30:23,720,1823.72,1.28,Results,A3G4 (WIMP),Event log,e4,Verbal,Other(s) related,State start,
15-09-2019 21:29:31.462,15-09-2019,21:29:31,462,00:30:25.000,00:30:25,0,1825,0,Results,A3G4 (WIMP),Event log,e4,Verbal,Other(s) related,State stop,
15-09-2019 21:29:47.182,15-09-2019,21:29:47,182,00:30:40.720,00:30:40,720,1840.72,0,Results,A3G4 (WIMP),Event log,e4,Desengagement,Other(s) related,State stop,
15-09-2019 21:30:05.222,15-09-2019,21:30:04,222,00:30:58.760,00:30:58,760,1858.76,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State stop,
15-09-2019 21:30:05.222,15-09-2019,21:30:04,222,00:30:58.760,00:30:58,760,1858.76,0,Results,A3G4 (WIMP),Event log,e3,Desengagement,Other(s) related,State stop,
15-09-2019 21:30:05.222,15-09-2019,21:30:04,222,00:30:58.760,00:30:58,760,1858.76,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,Other(s) related,State stop,
15-09-2019 21:30:05.222,15-09-2019,21:30:04,222,00:30:58.760,00:30:58,760,1858.76,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State stop,
15-09-2019 21:30:06.022,15-09-2019,21:30:05,22,00:30:59.560,00:30:59,560,1859.56,2.56,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State start,
15-09-2019 21:30:06.342,15-09-2019,21:30:05,342,00:30:59.880,00:30:59,880,1859.88,28.76,Results,A3G4 (WIMP),Event log,e5,Desengagement,Other(s) related,State start,
15-09-2019 21:30:06.742,15-09-2019,21:30:05,742,00:31:00.280,00:31:00,280,1860.28,28.36,Results,A3G4 (WIMP),Event log,e3,Desengagement,Other(s) related,State start,
15-09-2019 21:30:07.582,15-09-2019,21:30:07,582,00:31:01.120,00:31:01,120,1861.12,0.28,Results,A3G4 (WIMP),Event log,e2,Verbal,Artifact(s) related,State start,
15-09-2019 21:30:07.862,15-09-2019,21:30:07,862,00:31:01.400,00:31:01,400,1861.4,0,Results,A3G4 (WIMP),Event log,e2,Verbal,Artifact(s) related,State stop,
15-09-2019 21:30:08.582,15-09-2019,21:30:08,582,00:31:02.120,00:31:02,120,1862.12,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State stop,
15-09-2019 21:30:24.862,15-09-2019,21:30:24,862,00:31:18.400,00:31:18,400,1878.4,7.76,Results,A3G4 (WIMP),Event log,e6,Desengagement,Adult related,State start,
15-09-2019 21:30:32.622,15-09-2019,21:30:32,622,00:31:26.160,00:31:26,160,1886.16,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Adult related,State stop,
15-09-2019 21:30:33.942,15-09-2019,21:30:33,942,00:31:27.480,00:31:27,480,1887.48,2,Results,A3G4 (WIMP),Event log,e4,Desengagement,Adult related,State start,
15-09-2019 21:30:35.102,15-09-2019,21:30:34,102,00:31:28.640,00:31:28,640,1888.64,0,Results,A3G4 (WIMP),Event log,e3,Desengagement,Other(s) related,State stop,
15-09-2019 21:30:35.102,15-09-2019,21:30:34,102,00:31:28.640,00:31:28,640,1888.64,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,Other(s) related,State stop,
15-09-2019 21:30:35.942,15-09-2019,21:30:34,942,00:31:29.480,00:31:29,480,1889.48,0,Results,A3G4 (WIMP),Event log,e4,Desengagement,Adult related,State stop,
15-09-2019 21:30:43.822,15-09-2019,21:30:42,822,00:31:37.360,00:31:37,360,1897.36,21.4,Results,A3G4 (WIMP),Event log,e3,Desengagement,Adult related,State start,
15-09-2019 21:30:45.142,15-09-2019,21:30:45,142,00:31:38.680,00:31:38,680,1898.68,1.72,Results,A3G4 (WIMP),Event log,e2,Verbal,Artifact(s) related,State start,
15-09-2019 21:30:46.862,15-09-2019,21:30:46,862,00:31:40.400,00:31:40,400,1900.4,0,Results,A3G4 (WIMP),Event log,e2,Verbal,Artifact(s) related,State stop,
15-09-2019 21:30:51.022,15-09-2019,21:30:51,22,00:31:44.560,00:31:44,560,1904.56,5.6,Results,A3G4 (WIMP),Event log,e5,Desengagement,Adult related,State start,
15-09-2019 21:30:56.622,15-09-2019,21:30:55,622,00:31:50.160,00:31:50,160,1910.16,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,Adult related,State stop,
15-09-2019 21:30:57.062,15-09-2019,21:30:56,62,00:31:50.600,00:31:50,600,1910.6,2.8,Results,A3G4 (WIMP),Event log,e1,Desengagement,Adult related,State start,
15-09-2019 21:30:57.062,15-09-2019,21:30:56,62,00:31:50.600,00:31:50,600,1910.6,11.76,Results,A3G4 (WIMP),Event log,e6,Desengagement,Adult related,State start,
15-09-2019 21:30:59.862,15-09-2019,21:30:59,862,00:31:53.400,00:31:53,400,1913.4,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Adult related,State stop,
15-09-2019 21:31:05.222,15-09-2019,21:31:04,222,00:31:58.760,00:31:58,760,1918.76,0,Results,A3G4 (WIMP),Event log,e3,Desengagement,Adult related,State stop,
15-09-2019 21:31:08.822,15-09-2019,21:31:08,822,00:32:02.360,00:32:02,360,1922.36,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Adult related,State stop,
26-08-2019 18:13:49.271,26-08-2019,18:13:49,271,00:06:42.790,00:06:42,790,402.79,1.91995,Results,A4G2 (MTT),Event log,e3,Impatient behavior,Artifact(s) related,State start,
26-08-2019 18:13:51.191,26-08-2019,18:13:51,191,00:06:44.710,00:06:44,710,404.71,0,Results,A4G2 (MTT),Event log,e3,Impatient behavior,Artifact(s) related,State stop,
26-08-2019 18:15:35.308,26-08-2019,18:15:35,308,00:08:28.827,00:08:28,827,508.827,8.43979,Results,A4G2 (MTT),Event log,e2,Verbal,Artifact(s) related,State start,
26-08-2019 18:15:43.748,26-08-2019,18:15:42,748,00:08:37.267,00:08:37,267,517.267,0,Results,A4G2 (MTT),Event log,e2,Verbal,Artifact(s) related,State stop,
26-08-2019 18:17:51.305,26-08-2019,18:17:50,305,00:10:44.824,00:10:44,824,644.824,2.95993,Results,A4G2 (MTT),Event log,e2,Impatient behavior,Task(s) related,State start,
26-08-2019 18:17:54.265,26-08-2019,18:17:54,265,00:10:47.784,00:10:47,784,647.784,0,Results,A4G2 (MTT),Event log,e2,Impatient behavior,Task(s) related,State stop,
26-08-2019 18:18:53.703,26-08-2019,18:18:53,703,00:11:47.222,00:11:47,222,707.222,1.79995,Results,A4G2 (MTT),Event log,e5,Desengagement,Other(s) related,State start,
26-08-2019 18:18:55.503,26-08-2019,18:18:55,503,00:11:49.022,00:11:49,22,709.022,0,Results,A4G2 (MTT),Event log,e5,Desengagement,Other(s) related,State stop,
26-08-2019 18:19:17.823,26-08-2019,18:19:17,823,00:12:11.342,00:12:11,342,731.342,2.15995,Results,A4G2 (MTT),Event log,e5,Verbal,Other(s) related,State start,
26-08-2019 18:19:19.943,26-08-2019,18:19:18,943,00:12:13.462,00:12:13,462,733.462,3.27992,Results,A4G2 (MTT),Event log,e2,Verbal,Other(s) related,State start,
26-08-2019 18:19:19.983,26-08-2019,18:19:18,983,00:12:13.502,00:12:13,502,733.502,0,Results,A4G2 (MTT),Event log,e5,Verbal,Other(s) related,State stop,
26-08-2019 18:19:20.823,26-08-2019,18:19:19,823,00:12:14.342,00:12:14,342,734.342,3.67991,Results,A4G2 (MTT),Event log,e3,Verbal,Other(s) related,State start,
26-08-2019 18:19:23.022,26-08-2019,18:19:23,22,00:12:16.542,00:12:16,542,736.542,1.35997,Results,A4G2 (MTT),Event log,e1,Verbal,Other(s) related,State start,
26-08-2019 18:19:23.222,26-08-2019,18:19:23,222,00:12:16.742,00:12:16,742,736.742,0,Results,A4G2 (MTT),Event log,e2,Verbal,Other(s) related,State stop,
26-08-2019 18:19:24.382,26-08-2019,18:19:24,382,00:12:17.902,00:12:17,902,737.902,0,Results,A4G2 (MTT),Event log,e1,Verbal,Other(s) related,State stop,
26-08-2019 18:19:24.502,26-08-2019,18:19:24,502,00:12:18.022,00:12:18,22,738.022,0,Results,A4G2 (MTT),Event log,e3,Verbal,Other(s) related,State stop,
26-08-2019 18:19:40.182,26-08-2019,18:19:40,182,00:12:33.701,00:12:33,701,753.701,3.27992,Results,A4G2 (MTT),Event log,e2,Impatient behavior,Artifact(s) related,State start,
26-08-2019 18:19:42.462,26-08-2019,18:19:41,462,00:12:35.981,00:12:35,981,755.981,5.67986,Results,A4G2 (MTT),Event log,e5,Desengagement,No idea,State start,
26-08-2019 18:19:43.462,26-08-2019,18:19:42,462,00:12:36.981,00:12:36,981,756.981,0,Results,A4G2 (MTT),Event log,e2,Impatient behavior,Artifact(s) related,State stop,
26-08-2019 18:19:48.142,26-08-2019,18:19:47,142,00:12:41.661,00:12:41,661,761.661,0,Results,A4G2 (MTT),Event log,e5,Desengagement,No idea,State stop,
26-08-2019 18:19:48.582,26-08-2019,18:19:47,582,00:12:42.101,00:12:42,101,762.101,1.11997,Results,A4G2 (MTT),Event log,e2,Impatient behavior,Artifact(s) related,State start,
26-08-2019 18:19:49.222,26-08-2019,18:19:48,222,00:12:42.741,00:12:42,741,762.741,3.9199,Results,A4G2 (MTT),Event log,e5,Desengagement,No idea,State start,
26-08-2019 18:19:49.702,26-08-2019,18:19:48,702,00:12:43.221,00:12:43,221,763.221,0,Results,A4G2 (MTT),Event log,e2,Impatient behavior,Artifact(s) related,State stop,
26-08-2019 18:19:53.142,26-08-2019,18:19:53,142,00:12:46.661,00:12:46,661,766.661,0,Results,A4G2 (MTT),Event log,e5,Desengagement,No idea,State stop,
26-08-2019 18:19:54.862,26-08-2019,18:19:54,862,00:12:48.381,00:12:48,381,768.381,2.51994,Results,A4G2 (MTT),Event log,e2,Impatient behavior,Artifact(s) related,State start,
26-08-2019 18:19:57.382,26-08-2019,18:19:56,382,00:12:50.901,00:12:50,901,770.901,0,Results,A4G2 (MTT),Event log,e2,Impatient behavior,Artifact(s) related,State stop,
26-08-2019 18:20:33.301,26-08-2019,18:20:32,301,00:13:26.820,00:13:26,820,806.82,0.479988,Results,A4G2 (MTT),Event log,e2,Impatient behavior,Artifact(s) related,State start,
26-08-2019 18:20:33.781,26-08-2019,18:20:32,781,00:13:27.300,00:13:27,300,807.3,0,Results,A4G2 (MTT),Event log,e2,Impatient behavior,Artifact(s) related,State stop,
26-08-2019 18:20:34.261,26-08-2019,18:20:33,261,00:13:27.780,00:13:27,780,807.78,18.5595,Results,A4G2 (MTT),Event log,e1,Desengagement,No idea,State start,
26-08-2019 18:20:36.461,26-08-2019,18:20:36,461,00:13:29.980,00:13:29,980,809.98,2.39994,Results,A4G2 (MTT),Event log,e2,Impatient behavior,Artifact(s) related,State start,
26-08-2019 18:20:37.061,26-08-2019,18:20:37,61,00:13:30.580,00:13:30,580,810.58,24.2394,Results,A4G2 (MTT),Event log,e5,Desengagement,No idea,State start,
26-08-2019 18:20:38.861,26-08-2019,18:20:38,861,00:13:32.380,00:13:32,380,812.38,0,Results,A4G2 (MTT),Event log,e2,Impatient behavior,Artifact(s) related,State stop,
26-08-2019 18:20:43.100,26-08-2019,18:20:43,100,00:13:36.620,00:13:36,620,816.62,5.39987,Results,A4G2 (MTT),Event log,e6,Desengagement,No idea,State start,
26-08-2019 18:20:48.500,26-08-2019,18:20:47,500,00:13:42.019,00:13:42,19,822.019,0,Results,A4G2 (MTT),Event log,e6,Desengagement,No idea,State stop,
26-08-2019 18:20:52.820,26-08-2019,18:20:52,820,00:13:46.339,00:13:46,339,826.339,0,Results,A4G2 (MTT),Event log,e1,Desengagement,No idea,State stop,
26-08-2019 18:21:01.300,26-08-2019,18:21:01,300,00:13:54.819,00:13:54,819,834.819,0,Results,A4G2 (MTT),Event log,e5,Desengagement,No idea,State stop,
26-08-2019 18:21:33.379,26-08-2019,18:21:32,379,00:14:26.898,00:14:26,898,866.898,24.1994,Results,A4G2 (MTT),Event log,e5,Desengagement,No idea,State start,
26-08-2019 18:21:57.579,26-08-2019,18:21:57,579,00:14:51.098,00:14:51,98,891.098,0,Results,A4G2 (MTT),Event log,e5,Desengagement,No idea,State stop,
26-08-2019 18:21:58.779,26-08-2019,18:21:58,779,00:14:52.298,00:14:52,298,892.298,8.55979,Results,A4G2 (MTT),Event log,e5,Desengagement,No idea,State start,
26-08-2019 18:22:01.739,26-08-2019,18:22:01,739,00:14:55.258,00:14:55,258,895.258,1.87995,Results,A4G2 (MTT),Event log,e1,Desengagement,No idea,State start,
26-08-2019 18:22:02.778,26-08-2019,18:22:01,778,00:14:56.298,00:14:56,298,896.298,3.35992,Results,A4G2 (MTT),Event log,e2,Impatient behavior,Artifact(s) related,State start,
26-08-2019 18:22:03.618,26-08-2019,18:22:02,618,00:14:57.138,00:14:57,138,897.138,0,Results,A4G2 (MTT),Event log,e1,Desengagement,No idea,State stop,
26-08-2019 18:22:06.138,26-08-2019,18:22:06,138,00:14:59.658,00:14:59,658,899.658,0,Results,A4G2 (MTT),Event log,e2,Impatient behavior,Artifact(s) related,State stop,
26-08-2019 18:22:07.338,26-08-2019,18:22:07,338,00:15:00.857,00:15:00,857,900.857,0,Results,A4G2 (MTT),Event log,e5,Desengagement,No idea,State stop,
26-08-2019 18:22:13.898,26-08-2019,18:22:13,898,00:15:07.417,00:15:07,417,907.417,4.31989,Results,A4G2 (MTT),Event log,e1,Desengagement,No idea,State start,
26-08-2019 18:22:15.818,26-08-2019,18:22:15,818,00:15:09.337,00:15:09,337,909.337,1.07997,Results,A4G2 (MTT),Event log,e1,Impatient behavior,Task(s) related,State start,
26-08-2019 18:22:16.898,26-08-2019,18:22:16,898,00:15:10.417,00:15:10,417,910.417,0,Results,A4G2 (MTT),Event log,e1,Impatient behavior,Task(s) related,State stop,
26-08-2019 18:22:18.218,26-08-2019,18:22:17,218,00:15:11.737,00:15:11,737,911.737,0,Results,A4G2 (MTT),Event log,e1,Desengagement,No idea,State stop,
26-08-2019 18:22:39.498,26-08-2019,18:22:38,498,00:15:33.017,00:15:33,17,933.017,10.5197,Results,A4G2 (MTT),Event log,e1,Desengagement,No idea,State start,
26-08-2019 18:22:50.017,26-08-2019,18:22:50,17,00:15:43.536,00:15:43,536,943.536,0,Results,A4G2 (MTT),Event log,e1,Desengagement,No idea,State stop,
26-08-2019 18:23:44.656,26-08-2019,18:23:44,656,00:16:38.175,00:16:38,175,998.175,2.47994,Results,A4G2 (MTT),Event log,e4,Verbal,Artifact(s) related,State start,
